@relation cepstral_vec_all.txt-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute ' sex' {' female',' male'}
@attribute ' dim1' numeric
@attribute ' dim2' numeric
@attribute ' dim3' numeric
@attribute ' dim4' numeric
@attribute ' dim5' numeric
@attribute ' dim6' numeric
@attribute ' dim7' numeric
@attribute ' dim8' numeric
@attribute ' dim9' numeric
@attribute ' dim10' numeric
@attribute ' dim11' numeric
@attribute ' dim12' numeric
@attribute ' dim13' numeric

@data
' male',104.638185,-4.294871,-7.029842,-18.022898,-0.590174,-5.07045,-10.225646,8.324694,-7.035874,-4.063994,-14.698161,-0.166401,-0.645584
' male',99.119844,-5.819659,-8.590418,-17.347268,7.101553,-5.199568,-15.024584,6.003413,-1.475695,8.766439,-15.225299,-6.081055,-4.568123
' male',104.942105,-3.51399,-9.50772,-19.428655,1.900127,-4.253123,-12.952998,7.461561,-2.833516,4.222486,-17.680602,-5.171295,-2.062636
' male',99.089384,-13.737152,10.602054,7.610745,-14.431486,-2.153045,-16.443686,-7.162203,-10.777783,-7.44347,-20.220799,-4.065292,-22.311463
' male',100.100237,-14.61592,10.222328,6.545811,-14.080138,-2.789619,-15.73053,-6.243143,-14.974261,-10.487486,-17.052918,-8.516751,-16.32591
' male',101.112881,-12.133459,12.070622,8.594063,-15.014353,-1.094426,-13.586427,-7.787276,-10.982876,-2.410326,-19.737478,-2.183515,-19.693439
' male',101.473504,-11.693405,11.823173,9.795298,-17.933433,-3.951723,-16.893296,-3.992966,-10.230438,0.91241,-18.396519,2.617174,-15.530568
' male',97.959933,-12.214549,7.886583,4.059002,-13.424926,-4.547164,-15.173837,-10.800085,-14.03302,-8.984088,-17.156278,-7.166714,-7.710506
' male',105.013069,-9.292656,-8.857714,-7.439927,-4.339937,-8.880046,-9.63268,11.484279,-9.440622,-8.238352,4.030906,-15.667389,-15.763139
' male',106.997663,-6.854248,-7.705078,-3.395365,-11.512964,-12.367265,-14.971463,19.200597,-5.257975,-2.761828,-9.043436,-9.784303,-7.973743
' male',100.095628,-7.5289,-10.784445,-9.968181,-1.027558,-10.704132,-6.551749,11.453842,-8.821379,-8.33218,-10.710333,-21.226204,-6.590485
' male',105.735011,-9.195297,-8.873939,-4.86468,-6.615284,-8.307491,-11.183765,10.724729,-6.517381,-9.43419,2.559639,-12.365863,-9.637418
' male',107.646892,-7.044336,-7.120914,-5.152674,-10.320664,-8.370219,-8.64318,14.458718,-13.45139,-9.131028,-2.643921,-6.856859,-3.826932
' male',99.746479,-3.932028,-3.541136,-22.699337,3.201792,-3.210225,-19.856006,9.421722,-4.279088,3.49425,-5.086393,-11.504038,-9.711096
' male',103.0954,-1.232028,-0.605943,-19.015059,-8.050789,-3.362253,-19.31585,5.731883,-9.251386,4.280769,-5.926466,-5.389276,-3.894804
' male',99.205509,-4.295024,-3.454175,-22.386886,2.808833,-6.244524,-16.476555,15.080449,-8.175746,2.71065,-3.497552,-10.571501,-18.603062
' male',101.029813,-1.736394,-2.370543,-22.43002,-2.90542,1.119897,-16.006582,-0.497447,-12.082116,10.822035,-0.755059,-12.054783,-8.963576
' male',97.015893,-4.65452,-7.334931,-19.708115,3.854103,-6.794395,-9.134562,12.419078,-10.154008,1.208292,-15.377784,-22.103292,-7.496282
' male',95.104352,1.186431,-1.67638,-5.908644,-10.177271,5.268297,-17.539827,-6.365576,-15.598514,-5.638861,-15.413167,1.186003,-26.470896
' male',95.994322,5.741585,1.60105,-3.637413,-16.689749,4.194214,-18.900645,-5.632002,-18.756047,0.121977,-10.386081,11.429341,-13.02974
' male',96.506897,3.685623,0.16316,-5.633399,-13.149062,5.507814,-19.842551,-5.139679,-15.783413,0.905665,-13.43146,-0.227234,-26.60141
' male',97.027344,4.135444,0.687454,-6.14977,-16.285931,5.323525,-17.476524,-5.874632,-17.052455,3.613924,-11.855185,4.067015,-24.751749
' male',91.00621,7.290752,3.727295,-1.41066,-12.318452,8.160289,-19.682163,-8.452935,-21.021368,0.002141,-10.937317,11.836501,-8.604252
' male',100.887525,-6.247947,-9.796665,-14.816237,2.72603,-2.249521,-17.850004,7.228215,-1.845042,3.653512,-10.579211,-8.893572,-4.684826
' male',103.873803,-4.157241,-6.323527,-14.62654,-3.842224,-3.88449,-17.472967,14.545483,-6.953172,-4.536127,-18.587806,1.441918,4.77818
' male',105.506827,-1.827676,-9.152464,-17.322799,-2.424621,0.236512,-19.945815,9.802811,-6.862866,8.894999,-12.529559,-11.208097,-6.220904
' male',104.23575,-4.233452,-9.415434,-16.294424,-1.383237,2.139716,-18.698239,10.723606,-6.039703,2.722599,-18.74938,-4.390937,2.948977
' male',107.631338,-0.743093,-6.568923,-17.838503,-3.339386,-1.515311,-16.136423,10.83709,-6.215315,7.531224,-15.410104,-8.136916,-0.324199
' male',101.366454,-11.723511,11.027886,10.955212,-17.584306,0.899286,-17.393695,-5.714495,-17.053766,4.173942,-17.735417,2.775033,-20.41492
' male',99.829088,-11.065888,10.122488,11.523704,-15.437257,1.262312,-16.854373,-5.88548,-16.919629,3.978485,-21.484545,-2.30874,-22.250743
' male',102.830434,-11.124864,12.398544,12.811368,-18.856415,-0.034625,-20.672405,-1.492035,-15.378139,6.806537,-18.736337,2.578437,-15.572813
' male',102.894504,-9.23092,12.942856,13.692158,-17.027831,0.343931,-19.483831,-2.534713,-18.120365,5.027094,-19.331358,7.731678,-9.596354
' male',99.213785,-12.080949,8.162548,9.387909,-15.086159,-2.825572,-17.679455,-5.047114,-14.383752,-1.783888,-23.516153,-3.388992,-21.476635
' male',108.192334,-6.372077,-7.573937,-2.348949,-12.69899,-4.426865,-16.197698,12.525144,-16.624348,-0.936106,-1.874958,-3.610213,-14.509259
' male',108.544535,-4.116724,-6.516877,1.785382,-13.577781,-9.355323,-21.272768,15.172735,-9.116955,2.487568,1.411411,-1.790113,-16.189578
' male',103.930339,-7.6436,-10.229852,-1.615689,-9.621166,-8.47767,-15.18192,14.053059,-9.250261,-1.498425,-3.088996,-6.468238,-19.863949
' male',107.832697,-6.683956,-6.657051,-2.041257,-15.318274,-7.250329,-14.945673,16.122295,-14.093135,-3.655214,-3.721315,1.502122,-13.477317
' male',107.940625,-6.224685,-5.90124,1.527079,-15.627798,-12.540271,-22.34875,18.758427,-7.625765,0.579393,-6.225529,-6.451563,-12.507787
' male',98.117772,1.669565,-1.599034,-19.81742,-13.397839,6.363185,-17.639779,1.393256,-16.241079,8.415332,3.779506,3.753432,-14.371254
' male',102.708497,2.667827,3.404618,-15.181983,-13.343842,4.225951,-22.217521,3.63765,-15.400495,5.200331,-0.937873,-1.140628,-9.523202
' male',98.228549,0.553753,-0.804495,-20.765717,-8.18256,5.941123,-21.119795,0.04507,-8.848527,10.547075,-0.900883,-2.898548,-9.634042
' male',101.173492,1.877655,0.713297,-17.158351,-16.048441,4.140139,-19.829213,6.55271,-17.45278,0.810334,-3.298492,3.802776,-5.313041
' male',96.621021,-1.922108,-2.218402,-22.303635,-1.876612,-1.327243,-20.039227,10.319347,-3.647864,3.894888,-5.81563,-6.702,-15.906106
' male',86.470771,12.590406,-0.176588,-7.928686,-10.7855,-2.604531,-9.127071,-15.612115,-6.984641,-16.612443,0.662046,6.694928,4.957076
' male',87.854484,16.016016,4.280466,-11.56983,-2.958972,-3.362951,-5.510433,-10.028215,-5.968208,-13.519628,-6.902404,0.789744,-5.605031
' male',88.2885,14.20769,-1.297813,-9.818476,-10.273362,-1.083721,-8.463346,-12.860119,-8.104442,-14.023193,-1.024864,4.224163,-0.434412
' male',90.539717,13.308244,1.091358,-11.475653,-9.285192,-0.478727,-6.778365,-10.677631,-8.466209,-13.180831,-5.755607,6.863716,-1.432242
' male',88.401271,16.433325,7.667003,-10.629644,-6.632337,-0.659723,-6.762316,-6.998551,-5.317084,-14.576873,-1.751291,1.449954,-0.605955
' male',106.141104,1.70091,-12.184809,-14.863493,-6.780586,5.313996,-14.906911,5.327672,-5.319924,-0.233121,-9.954426,-4.583831,2.159027
' male',105.481624,1.141433,-14.333672,-13.139539,-5.788801,7.607632,-17.242452,7.818762,-4.832331,4.229146,-9.250794,-11.243761,-1.985024
' male',104.544188,6.957372,-7.906093,-16.307113,0.20636,4.605036,-13.372588,5.599658,-2.480175,3.358024,-9.004238,-10.153774,-5.152397
' male',107.567587,1.615031,-12.779245,-14.777469,-5.700423,7.557709,-14.16178,5.277997,-4.15267,0.355867,-6.262459,-9.051859,-0.570102
' male',103.894001,7.54078,-8.920051,-19.037647,-2.539119,7.551711,-9.948012,4.788556,-3.470654,0.934052,-9.144395,-4.870733,-1.180963
' male',105.852781,-7.639814,12.327833,8.543544,-15.013555,-7.970198,-16.333666,-6.00322,-6.402273,2.607265,-10.424406,-3.466934,-7.654104
' male',104.496007,-8.291761,10.204827,8.771562,-17.589232,-3.118476,-17.760403,-7.866706,-8.265996,-2.060341,-10.628821,-1.871533,-3.354299
' male',102.315264,-4.962163,14.115153,11.264535,-8.949993,-2.495679,-14.036899,-9.065123,-5.373756,-0.963797,-7.570308,-1.078105,-11.275153
' male',98.689412,-2.797315,19.041537,6.323375,-5.531692,-3.957889,-14.83597,-8.778699,-2.773572,2.247088,-6.088936,-0.147536,-10.568251
' male',99.619333,-7.286086,10.190017,10.846518,-18.018025,-3.336234,-20.318322,-11.180522,-10.936427,-1.173671,-5.530227,4.722331,-0.029057
' male',108.279477,-5.904251,0.764829,6.603928,-19.69858,-12.110795,-16.488937,2.849356,-6.403533,8.788808,-1.48777,-6.627021,-2.645502
' male',107.151013,-1.574814,1.907032,2.229904,-13.706589,-15.215326,-5.480118,0.542043,-1.594928,8.622561,0.855611,-7.87659,-0.503094
' male',109.558509,-7.161488,-1.188106,6.012099,-21.620501,-8.8316,-13.651313,2.197645,-9.129963,6.906592,-3.34188,-6.088179,-0.69234
' male',108.278184,-4.707841,-0.29106,6.064265,-19.109163,-10.75666,-12.189394,0.726048,-8.958179,7.469398,0.601699,-2.036587,-1.061536
' male',111.890915,-2.498092,0.307986,8.130293,-12.436899,-11.270841,-9.898181,0.893138,-5.32025,9.396366,-1.019399,-7.051055,-2.931047
' male',94.934955,11.76728,-4.593804,-16.531557,-13.519014,2.498354,-16.108004,1.653835,-5.657977,-0.531549,5.951486,-2.453021,0.96782
' male',92.864017,14.101011,3.563099,-17.404926,-11.125895,3.479516,-14.870292,-1.717237,-7.125925,-2.217024,7.928834,1.658092,0.192229
' male',96.860526,7.975341,-3.880125,-16.493637,-13.16225,2.513934,-17.978883,5.069763,-8.448468,4.952912,4.621821,-1.594621,-1.435261
' male',96.765292,13.665859,1.689761,-16.876784,-8.47099,2.228277,-11.550215,3.006245,-7.853983,-4.046362,3.532338,-0.475678,-1.625758
' male',100.714071,4.214621,-1.663238,-18.302328,-13.864203,3.936351,-17.209808,3.077021,-8.658112,4.358531,1.965265,-6.7244,-5.850323
' male',96.204104,-9.458544,-4.624557,-14.976183,1.497588,-9.090495,-14.147379,-10.542187,4.749849,31.543461,31.7788,-15.292711,-19.843042
' male',99.191894,-3.796989,-7.769761,-21.656775,-3.510825,-3.452776,-15.292798,-2.570461,-4.845041,-15.350659,-5.165702,16.146969,36.356369
' male',99.067405,-8.151429,-5.91189,-18.091951,1.035613,-6.677777,-11.298005,-6.676501,-13.425973,-0.667031,30.051236,32.233939,2.18161
' male',99.560215,-6.822885,-7.307531,-19.857197,-0.255391,-3.309115,-12.975983,-3.54494,-10.853587,-13.594572,12.5448,32.610449,25.673682
' male',98.673482,-0.848095,-2.361608,-17.6717,-11.904465,2.678612,-18.425369,-7.239489,-6.555262,-3.868264,-11.665086,-19.103416,5.382614
' male',98.180687,-11.355292,-7.890167,-11.745101,2.520252,-8.594311,-12.562658,-8.447474,1.632907,29.663613,28.059288,-13.081901,-18.022171
' male',98.040612,-8.704811,-9.413862,-16.604869,2.893289,-5.217422,-11.072014,-1.808,-15.801891,0.492018,30.114179,27.561742,-4.099044
' male',102.196567,-8.064969,-11.079486,-15.750797,-0.8523,-2.219474,-5.30299,3.241556,-10.277163,-14.12632,-11.274719,13.662443,27.252734
' male',99.750181,-7.762521,-10.366258,-18.0372,2.40592,-3.311473,-11.50781,2.35552,-12.570737,-17.692073,9.655426,33.467749,21.272038
' male',101.560024,-8.477107,-9.170113,-14.526698,-2.471725,-4.356868,-7.605763,6.50191,-4.939794,-3.663306,-17.03691,-14.038052,-8.593741
' male',103.923683,-14.467505,-2.783729,-3.708472,-11.508164,-10.839762,-3.352308,-8.823619,-17.196999,-6.90408,13.364748,32.334641,30.976822
' male',104.998858,-14.509825,-4.123446,-5.874247,-9.13374,-10.876785,-7.039674,-9.522386,-16.829413,2.901015,23.725359,32.538587,9.168981
' male',104.518218,-14.404572,0.091293,-5.378368,-15.162677,-9.835911,-3.519931,-9.459672,-13.913002,-15.625822,-0.396074,24.770453,37.837789
' male',105.053287,-14.200766,4.035801,-1.688623,-18.466169,-12.256916,-3.437548,-7.650392,-8.750381,-7.729374,-15.954296,-6.679575,11.148384
' male',99.780346,-15.273939,-3.740086,-2.770269,-9.301764,-11.628039,-12.841906,-4.71658,-2.071301,28.64406,33.752271,-8.118416,-20.689282
' male',100.433455,-10.469684,-9.62985,-4.920986,-7.034976,-7.879725,-10.204964,-6.870755,-14.292738,10.215742,36.189396,24.004189,-14.431392
' male',104.654467,-9.407526,-11.031175,-6.045708,-10.080604,-8.718225,-1.361334,7.314661,-6.63724,-10.918489,-12.439977,-11.659591,0.32934
' male',97.037363,-12.153725,-8.681409,-1.572754,-7.328272,-11.578815,-9.972837,-3.195938,-2.610858,31.310318,28.822011,-11.610309,-20.333489
' male',102.556631,-9.137924,-9.716377,-6.963806,-9.758061,-5.878374,-7.993904,-4.546974,-18.003501,-11.247042,21.787651,35.243744,18.339123
' male',102.183651,-9.035072,-8.802188,-9.957135,-8.70196,-6.331925,-2.784253,0.007884,-14.572121,-18.073509,-0.644568,18.383898,34.926029
' male',98.719776,-7.328728,-8.006222,-19.058446,1.002886,-3.013868,-11.294406,-2.309625,-15.132407,-11.79396,13.925975,36.448322,21.308023
' male',100.720998,-5.471873,-9.262645,-17.557725,-4.694727,-3.334519,-6.705935,4.012525,-3.962687,-2.840816,-19.534632,-9.843291,-0.256294
' male',99.540682,-8.567223,-7.112837,-17.621977,0.87502,-5.289348,-11.54968,-4.439703,-15.357601,0.211939,27.430623,32.613791,1.986662
' male',99.752953,-5.793484,-8.918794,-20.229494,-1.454505,-1.312557,-7.999679,1.163932,-9.400052,-13.465157,-9.178404,19.097466,30.16964
' male',96.618576,-10.177699,-5.668457,-13.50006,1.147196,-8.072865,-13.040928,-12.067887,2.101214,29.976161,32.489813,-10.214083,-22.486075
' male',98.322844,2.339959,-6.595816,-12.410675,-9.205016,-2.089686,-3.94154,-20.594896,-5.814568,-8.254216,-7.491794,-1.76032,-25.386965
' male',90.961346,6.159245,-0.339254,-10.065093,-13.758706,-4.985994,-10.010756,-17.044522,2.975161,-5.001404,7.584483,4.962981,-8.050081
' male',97.791675,2.827293,-3.971509,-10.329249,-12.421889,-4.571783,-3.515143,-13.718293,-0.802945,-9.248762,-10.594688,0.647648,-16.801765
' male',96.298132,3.638772,-2.869151,-11.796582,-13.148376,-5.233936,-3.572251,-13.628674,4.450756,-5.766533,-5.993836,1.01185,-14.629812
' male',88.826152,10.31451,-1.637769,-8.760397,-12.544122,-0.370451,-10.505674,-16.328111,-8.196632,-12.845632,0.422692,8.888984,7.352952
' male',104.458997,-7.008185,-8.711703,-20.185657,2.008581,1.298338,-14.306825,4.156601,-10.424807,1.487219,-12.324864,-4.02398,-16.077479
' male',104.338355,-5.723148,-7.179343,-21.721004,-0.906037,-0.378119,-8.918369,6.237911,-10.013268,1.014029,-13.431762,1.588084,-3.087477
' male',106.221835,-4.817345,-9.376081,-22.321844,-1.331055,2.589299,-12.482826,6.713497,-6.748666,3.724164,-9.539792,-4.967055,-2.222401
' male',105.329507,-5.384112,-8.085721,-22.941106,-0.161173,-0.385774,-10.546247,4.128657,-8.602876,2.4519,-12.407354,1.006785,-3.835525
' male',106.768334,-1.373195,-11.088647,-18.159506,-3.533223,3.652149,-14.657146,5.4481,-7.906774,3.659816,-11.459001,-5.443288,-3.015374
' male',105.423289,-13.618789,8.846756,2.958653,-19.443719,-5.746256,-14.502903,-6.902481,-4.874514,5.7238,-7.254949,-0.019596,-10.63185
' male',105.326337,-14.548253,8.914228,1.905508,-19.281567,-6.375213,-13.940683,-5.436921,-4.265176,5.807104,-12.210108,-3.347396,-13.270573
' male',104.742979,-12.016324,11.669038,4.517716,-19.113411,-6.413322,-15.843455,-7.600021,-6.724681,1.216601,-8.03877,3.596378,-8.148096
' male',102.618233,-8.694102,12.994038,7.13052,-17.982542,-6.013976,-18.437739,-10.230409,-8.164107,-2.111036,-4.741428,5.125331,-2.650183
' male',104.765046,-15.274985,8.413981,1.604246,-17.696739,-5.972333,-12.16687,-5.388481,-10.639847,-2.692989,-16.848767,-6.054248,-17.354628
' male',110.917541,-11.456262,-5.917059,-5.006362,-13.4982,-7.128042,-6.969622,6.354644,-11.241186,2.17355,-4.331487,-7.312214,-6.245898
' male',110.555564,-7.872312,-1.245393,0.656069,-18.844846,-11.576914,-10.604566,4.357198,-7.324538,5.370201,-3.290035,-7.544644,-3.668603
' male',109.766767,-12.341923,-5.75734,-4.7185,-12.690033,-8.074073,-7.313507,6.940664,-9.539697,-1.757773,-8.031009,-12.292478,-15.304765
' male',111.450605,-11.110619,-5.708751,-3.584784,-15.571395,-6.202207,-7.282151,5.056502,-11.58481,3.976794,-3.741361,-6.726567,-6.215942
' male',111.56299,-9.979383,-3.376504,-3.467751,-17.598071,-8.721963,-7.794159,6.219046,-11.920639,2.536629,-3.000128,-7.164983,-4.790543
' male',102.944138,-3.536956,-5.983208,-24.741346,-3.123424,2.139678,-11.411847,2.477419,-9.588294,6.149792,-6.772029,-3.655488,-4.603059
' male',102.605867,2.697524,-2.82828,-20.275292,-11.289512,1.387134,-16.423757,5.86804,-11.625789,6.688254,-7.578498,-3.511439,-5.223132
' male',102.23927,-3.648125,-6.569508,-23.635728,-3.546311,3.469753,-11.443264,4.772888,-9.868483,5.994668,-10.747715,-2.953869,-3.516705
' male',101.943759,-0.655903,-4.509107,-23.294942,-8.017117,3.17277,-13.912412,7.097932,-10.19276,6.024803,-2.517523,-4.078243,-6.269274
' male',102.56057,-4.792358,-9.170658,-21.674399,-0.670642,3.056415,-14.648357,4.536759,-11.163793,2.082267,-8.026026,-9.058456,-16.974945
